mdb,partei,link
https://www.bundestag.de/abgeordnete/biografien/S/simon_bjoern-858050, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.björn-simon.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/bjoernsimon.cdu'}, {'title': 'twitter', 'url': 'https://twitter.com/bjoernsimon'}, {'title': 'Instagram', 'url': 'https://instagram.com/bjoernsimon.mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sitte_petra-858018, Die Linke,"[{'title': 'homepage', 'url': 'http://www.petra-sitte.de/'}, {'title': 'facebook', 'url': 'https://de-de.facebook.com/MdB.Petra.Sitte/'}, {'title': 'twitter', 'url': 'https://twitter.com/petra_sitte_mdb?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/petra_sitte_mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/skudelny_judith-858020, FDP,"[{'title': 'homepage', 'url': 'https://www.judith-skudelny.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/judith.skudelny'}]"
https://www.bundestag.de/abgeordnete/biografien/S/slawik_nyke-860910, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://nyke-slawik.de'}, {'title': 'twitter', 'url': 'https://twitter.com/nyke_slawik'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nyketomato/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/nykeslawik/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sorge_tino-858066, CDU/CSU,"[{'title': 'homepage', 'url': 'http://tino-sorge.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/tino.sorge.7'}, {'title': 'twitter', 'url': 'https://twitter.com/TinoSorge'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCil6rf3aA0a70IiarJDDbkA'}]"
https://www.bundestag.de/abgeordnete/biografien/S/spahn_jens-858012, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.jens-spahn.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/jensspahn/'}, {'title': 'twitter', 'url': 'https://twitter.com/jensspahn'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/jensspahn/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jensspahn/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/spallek_anne-860938, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.annemonikaspallek.de'}, {'title': 'facebook', 'url': 'https://facebook.com/annemonikaspallek'}, {'title': 'twitter', 'url': 'https://twitter.com/AnneSpallek'}, {'title': 'linkedin', 'url': 'http://www.linkedin.com/in/anne-monika-spallek-569109179'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/aspallek/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/spaniel_dirk-858024, AfD,"[{'title': 'homepage', 'url': 'http://www.dirkspaniel.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/spaniel.afd'}, {'title': 'twitter', 'url': 'https://twitter.com/dirkspaniel'}]"
https://www.bundestag.de/abgeordnete/biografien/S/spellerberg_merle-861260, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://merlespellerberg.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/spellerberg_m'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/merle_spellerberg/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/spellerberg.merle'}]"
https://www.bundestag.de/abgeordnete/biografien/S/springer_rene-858058, AfD,"[{'title': 'homepage', 'url': 'http://rene-springer.info/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/springer.rene/'}, {'title': 'twitter', 'url': 'https://twitter.com/Rene_Springer'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stadler_svenja-858016, SPD,"[{'title': 'homepage', 'url': 'https://www.svenja-stadler.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/svenjastadlerspd'}, {'title': 'twitter', 'url': 'https://twitter.com/stadler_svenja'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/svenja.stadler'}]"
https://www.bundestag.de/abgeordnete/biografien/S/staffler_katrin-858030, CDU/CSU,"[{'title': 'homepage', 'url': 'https://katrin-staffler.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/katrinstaffler/'}, {'title': 'twitter', 'url': 'https://twitter.com/katrin_staffler'}, {'title': 'Instagram', 'url': 'https://instagram.com/katrinstaffler.mdb'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stahr_nina-860498, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://ninastahr.de'}, {'title': 'twitter', 'url': 'https://twitter.com/ninastahr'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nina.stahr/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/nina.e.stahr'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stamm-fibich_martina-858054, SPD,"[{'title': 'homepage', 'url': 'http://www.stamm-fibich.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/martina.stammfibich/'}, {'title': 'twitter', 'url': 'http://www.twitter.com/stamm_fibich'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/martina.stammfibich.mdb/'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com?martina-stamm-008280156'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stark_watzinger_bettina-858076, FDP,"[{'title': 'homepage', 'url': 'http://stark-watzinger.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/bettina.starkwa/'}, {'title': 'twitter', 'url': 'https://twitter.com/starkwatzinger'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/bettina.starkwatzinger/?hl=de'}, {'title': 'linkedin', 'url': 'https://linkedin.com/in/bettina-stark-watzinger-7a341958'}]"
https://www.bundestag.de/abgeordnete/biografien/S/steffen_till-860702, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.tillsteffen.de'}, {'title': 'twitter', 'url': 'https://twitter.com/till_steffen'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/till_steffen/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stefinger_wolfgang-858064, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.wolfgang-stefinger.de/'}, {'title': 'facebook', 'url': 'http://www.facebook.com/wolfgangstefinger'}, {'title': 'twitter', 'url': 'http://www.twitter.com/stefingermdb'}, {'title': 'linkedin', 'url': 'http://www.linkedin.com/in/wolfgangstefinger'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/wolfgangstefinger'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stegemann_albert-858074, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.albert-stegemann.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/albertstegemann1/'}, {'title': 'twitter', 'url': 'https://twitter.com/StegemannAlbert'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/albert.stegemann/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stegner_ralf-861352, SPD,"[{'title': 'homepage', 'url': 'https://www.ralf-stegner.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ralf.stegner'}, {'title': 'twitter', 'url': 'https://twitter.com/ralf_stegner'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stegner_smiles/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stein_mathias-858042, SPD,"[{'title': 'homepage', 'url': 'http://mathias-stein.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/mathias.stein.spd/?fref=ts'}, {'title': 'twitter', 'url': 'https://twitter.com/stonie_kiel'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stein.mathias/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/steiniger_johannes-858032, CDU/CSU,"[{'title': 'homepage', 'url': 'http://johannes-steiniger.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/johannes.steiniger'}, {'title': 'twitter', 'url': 'https://twitter.com/josteiniger'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCaZBRwhLQRyZ-gqbeURiFdw'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/johannes-steiniger-49a48a126'}]"
https://www.bundestag.de/abgeordnete/biografien/S/steinmueller_hanna-860510, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://hanna-steinmueller.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/HanSteinmueller'}, {'title': 'twitter', 'url': 'https://twitter.com/HanSteinmueller'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/hanna-steinm%C3%BCller-829773164/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/hanna_steinmueller/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stetten_christian-858026, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.christian-stetten.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/christianstetten'}, {'title': 'twitter', 'url': 'https://twitter.com/cvstetten?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/christian_von_stetten'}]"
https://www.bundestag.de/abgeordnete/biografien/S/sthamer_nadja-861288, SPD,"[{'title': 'homepage', 'url': 'http://www.nadja-sthamer.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/nadjasthamerspd'}, {'title': 'twitter', 'url': 'https://twitter.com/nadjasthamer'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nadja_sthamer/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stier_dieter-858052, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.dieterstier.de/cms/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stockmeier_konrad-861292, FDP,"[{'title': 'homepage', 'url': 'https://www.konradstockmeier.de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/konradstockmeier/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/KonradStockmeierFDP/'}, {'title': 'linkedin', 'url': 'https://de.linkedin.com/in/konrad-stockmeier-2384372a'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stoeber_klaus-863310, AfD,"[{'title': 'homepage', 'url': 'https://www.klausstoeber.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/klaus.stoeber.afd/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCCXij4YkUFDvg23_rOGj63g'}, {'title': 'Telegram', 'url': 'https://t.me/klausstoeber'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stoecker_diana-861664, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.diana-stoecker.de/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stoecker.diana'}, {'title': 'facebook', 'url': 'https://www.facebook.com/stoeckerdiana/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/storch_beatrix-858070, AfD,"[{'title': 'homepage', 'url': 'https://beatrixvonstorch.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/BeatrixVonStorch/'}, {'title': 'twitter', 'url': 'https://twitter.com/Beatrix_vStorch'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/beatrix.von.storch/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/storjohann_gero-858014, AfD,no_data
https://www.bundestag.de/abgeordnete/biografien/S/strack_zimmermann_marie-858040, FDP,"[{'title': 'homepage', 'url': 'https://www.strackzimmermann.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/mastrackzimmermann'}, {'title': 'twitter', 'url': 'https://twitter.com/MAStrackZi'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/strackzimmermann/'}, {'title': 'linkedin', 'url': 'http://de.linkedin.com/in/strack-zimmermann'}, {'title': 'youtube', 'url': 'http://www.youtube.com/c/MarieAgnesStrackZimmermannFDP'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stracke_stephan-858034, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.stephan-stracke.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Stracke.Bundestag/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stephan_stracke_mdb/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/strasser_benjamin-858068, FDP,"[{'title': 'homepage', 'url': 'https://www.benjamin-strasser.de/index.php/home'}, {'title': 'facebook', 'url': 'https://www.facebook.com/strasser.fdp'}, {'title': 'twitter', 'url': 'https://twitter.com/bstrasser'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/bstrasser/'}, {'title': 'youtube', 'url': 'https://www.youtube.com/channel/UCljyb8eqt_obrYszd1SGLIA'}]"
https://www.bundestag.de/abgeordnete/biografien/S/straubinger_max-858078, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.max-straubinger.de'}]"
https://www.bundestag.de/abgeordnete/biografien/S/strengmann_kuhn_wolfgang-858022, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'http://www.strengmann-kuhn.de/'}, {'title': 'facebook', 'url': 'https://facebook.com/Wolfgang.StrengmannKuhn'}, {'title': 'twitter', 'url': 'https://www.twitter.com/w_sk'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/wolfgangstrengmannkuhn/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stuewe_ruppert-860420, SPD,"[{'title': 'homepage', 'url': 'https://www.ruppert-stuewe.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/ruppert.stuewe'}, {'title': 'twitter', 'url': 'https://twitter.com/stuewer'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/ruppert-stüwe/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stueweru/'}]"
https://www.bundestag.de/abgeordnete/biografien/S/stumpp_christina-861926, CDU/CSU,"[{'title': 'homepage', 'url': 'https://christina-stumpp.de/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stumpp_christina/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/c.stumpp/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/taher_saleh_kassem-861262, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://www.kassem-taher-saleh.de'}, {'title': 'twitter', 'url': 'https://twitter.com/kassem_ts'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/kassem.tahersaleh/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/Kassem7Taher.Saleh'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/feed/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/tatti_jessica-858092, Die Linke,"[{'title': 'homepage', 'url': 'http://jessica-tatti.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/MdB.Jessica.Tatti/'}, {'title': 'twitter', 'url': 'https://twitter.com/jessica_tatti'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jessica_tatti/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/tausend_claudia-858110, SPD,"[{'title': 'homepage', 'url': 'http://www.claudia-tausend.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/tausendmalbesser'}]"
https://www.bundestag.de/abgeordnete/biografien/T/tebroke_hermann-858098, CDU/CSU,"[{'title': 'homepage', 'url': 'http://hermannjosef-tebroke.de'}, {'title': 'facebook', 'url': 'http://www.facebook.de/tebroke'}]"
https://www.bundestag.de/abgeordnete/biografien/T/tesfaiesus_awet-860740, Bündnis 90/Die Grünen,"[{'title': 'homepage', 'url': 'https://awet-tesfaiesus.de/'}, {'title': 'twitter', 'url': 'https://twitter.com/AwetTesfaiesus'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/awettesfaiesus/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/teuteberg_linda-858100, FDP,"[{'title': 'facebook', 'url': 'https://www.facebook.com/teuteberg.linda/'}, {'title': 'twitter', 'url': 'https://twitter.com/LindaTeuteberg'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/lindateuteberg/?hl=de'}]"
https://www.bundestag.de/abgeordnete/biografien/T/teutrine_jens-861326, FDP,"[{'title': 'homepage', 'url': 'http://www.jensteutrine.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/jensteutrine'}, {'title': 'twitter', 'url': 'https://twitter.com/jensteutrine'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/jensteutrine/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/theurer_michael-858104, FDP,"[{'title': 'homepage', 'url': 'http://www.michaeltheurer.eu/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/michael.theurer'}, {'title': 'twitter', 'url': 'https://twitter.com/eutheurer'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/michael_theurer/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/thews_michael-858084, SPD,"[{'title': 'homepage', 'url': 'http://www.michael-thews.de'}, {'title': 'facebook', 'url': 'https://www.facebook.com/michaelthewsmdb'}, {'title': 'twitter', 'url': 'https://twitter.com/michaelthews'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/michaelthews'}]"
https://www.bundestag.de/abgeordnete/biografien/T/thies_hans-858094, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.hans-juergen-thies.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/hansjuergenthies'}, {'title': 'Instagram', 'url': 'http://www.instagram.com/hans_juergen.thies/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/thomae_stephan-858080, FDP,"[{'title': 'homepage', 'url': 'https://stephan-thomae.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/stephanthomaefdp'}, {'title': 'twitter', 'url': 'https://twitter.com/stephanthomae?lang=de'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/stephanthomae/'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/stephan-thomae-a54608a8/'}]"
https://www.bundestag.de/abgeordnete/biografien/T/throm_alexander-858106, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.alexander-throm.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/alexander.throm.hn'}, {'title': 'twitter', 'url': 'https://www.twitter.com/alexander_throm'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/alexthrom'}]"
https://www.bundestag.de/abgeordnete/biografien/T/tillmann_antje-858090, CDU/CSU,"[{'title': 'homepage', 'url': 'http://www.antje-tillmann.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/AntjeTillmannMdB/'}, {'title': 'twitter', 'url': 'http://twitter.com/AntjeTillmann'}]"
https://www.bundestag.de/abgeordnete/biografien/T/timmermann_fechter_astrid-860944, CDU/CSU,"[{'title': 'homepage', 'url': 'https://www.timmermann-fechter.de/'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/timmermannfechter/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/timmermannfechter'}]"
https://www.bundestag.de/abgeordnete/biografien/T/tippelt_nico-861350, FDP,"[{'title': 'homepage', 'url': 'https://www.nicotippeltmdb.de/'}, {'title': 'facebook', 'url': 'https://www.facebook.com/nicotippeltmdb'}, {'title': 'twitter', 'url': 'https://twitter.com/NicoTippelt'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/nicotippelt'}]"
https://www.bundestag.de/abgeordnete/biografien/T/todtenhausen_manfred-858086, FDP,"[{'title': 'homepage', 'url': 'http://www.manfred-todtenhausen.de'}, {'title': 'facebook', 'url': 'http://www.facebook.com/manfred.todtenhausen.fdp/'}, {'title': 'twitter', 'url': 'https://twitter.com/MTodtenhausen'}, {'title': 'linkedin', 'url': 'https://www.linkedin.com/in/manfred-todtenhausen-mdb-6322827b'}, {'title': 'Instagram', 'url': 'https://www.instagram.com/mtodtenh'}, {'title': 'Xing', 'url': 'https://www.xing.com/profile/Manfred_Todtenhausen'}]"
